"model","origin_date","origin_idx","lambda","alpha","psi","soc","sur","log_ml"
"medium","2010-12-31",312,0.276881813277117,NA,NA,0.385944940518971,0.528748986192795,3024.57899593751
"medium","2011-01-31",313,0.285268374225311,NA,NA,0.373705884749175,0.456470814164897,3038.43047889746
"medium","2011-02-28",314,0.280266401411492,NA,NA,0.401825189445772,0.503347805763747,3052.27298969442
"medium","2011-03-31",315,0.286489071593468,NA,NA,0.340619957766244,0.466536094469693,3061.16078814
"medium","2011-04-30",316,0.28211849416143,NA,NA,0.368842684624344,0.562720916819708,3069.60593749519
"medium","2011-05-31",317,0.279473456551262,NA,NA,0.307316220465156,0.459939182425206,3085.03749867046
"medium","2011-06-30",318,0.288095673355409,NA,NA,0.308780910060711,0.478664862096427,3096.66473312956
"medium","2011-07-31",319,0.260863383301684,NA,NA,0.331198764493102,0.504542512622485,3109.07696764344
"medium","2011-08-31",320,0.286387575018387,NA,NA,0.261082000840467,0.464155057156354,3118.82564125224
"medium","2011-09-30",321,0.273815065396687,NA,NA,0.362984056136425,0.568280835080346,3130.00318556651
"medium","2011-10-31",322,0.266798250346389,NA,NA,0.28346750287386,0.427628817739722,3138.76339165029
"medium","2011-11-30",323,0.267782556539142,NA,NA,0.330171355923372,0.491901438923343,3151.50982001677
"medium","2011-12-31",324,0.270694057537378,NA,NA,0.320765241578297,0.526106048686216,3164.81267998265
"medium","2012-01-31",325,0.279330097255825,NA,NA,0.344129792176373,0.462641441055516,3175.8620324602
"medium","2012-02-29",326,0.26792607968045,NA,NA,0.370676438985828,0.561728850215594,3190.6515513286
"medium","2012-03-31",327,0.267356714415275,NA,NA,0.352967824481355,0.52745367828253,3198.71690412481
"medium","2012-04-30",328,0.267552494310904,NA,NA,0.33838345722217,0.44433794097254,3214.55043182625
"medium","2012-05-31",329,0.27468930272895,NA,NA,0.380411009292597,0.49865223679818,3223.04987851464
"medium","2012-06-30",330,0.268070192936812,NA,NA,0.351372829358513,0.455233325790309,3236.07144825949
"medium","2012-07-31",331,0.258802379399144,NA,NA,0.371336842726845,0.596496733996772,3252.42576334615
"medium","2012-08-31",332,0.273050243441977,NA,NA,0.312794817183194,0.546595498483082,3262.17557510593
"medium","2012-09-30",333,0.262934098676652,NA,NA,0.312987627673738,0.568085844048078,3273.4058656493
"medium","2012-10-31",334,0.280054336199113,NA,NA,0.271854784761151,0.488663634060792,3286.83822827995
"medium","2012-11-30",335,0.283904677345374,NA,NA,0.343358193010906,0.560603293460915,3300.50734066648
"medium","2012-12-31",336,0.274374713809368,NA,NA,0.343546776796996,0.521070596488903,3309.49638594305
"medium","2013-01-31",337,0.268306487633236,NA,NA,0.343130864911693,0.489205256727393,3318.09775044604
"medium","2013-02-28",338,0.260084214821807,NA,NA,0.314069358250089,0.471193520426963,3334.35697344067
"medium","2013-03-31",339,0.268502709687207,NA,NA,0.324801022028271,0.506126009103532,3344.6905537793
"medium","2013-04-30",340,0.272792485166562,NA,NA,0.390000351524609,0.50303078322278,3352.59502925458
"medium","2013-05-31",341,0.26977336252733,NA,NA,0.349129815662592,0.557911775810326,3368.91250164003
"medium","2013-06-30",342,0.273568509943672,NA,NA,0.337039902265622,0.427574970201987,3382.6211619323
"medium","2013-07-31",343,0.27579157874495,NA,NA,0.426667728072615,0.533171990851935,3391.85369872471
"medium","2013-08-31",344,0.272025833735599,NA,NA,0.460740386541168,0.57936365624369,3405.7195734896
"medium","2013-09-30",345,0.277371460844638,NA,NA,0.466197353951608,0.552086370821219,3417.61848552836
"medium","2013-10-31",346,0.266250977286005,NA,NA,0.403751288420437,0.546841899633125,3428.25823849251
"medium","2013-11-30",347,0.26223231658946,NA,NA,0.392410679253927,0.503994957365638,3440.43336947613
"medium","2013-12-31",348,0.27086430054519,NA,NA,0.425141115100405,0.514950273412998,3453.78772426437
"medium","2014-01-31",349,0.26542390381632,NA,NA,0.462814335965161,0.60972995155298,3467.88587953458
"medium","2014-02-28",350,0.268109152400703,NA,NA,0.444836830924101,0.55124985506542,3476.44899726136
"medium","2014-03-31",351,0.274111813683783,NA,NA,0.466597371607954,0.589844166237248,3492.01597182926
"medium","2014-04-30",352,0.26718326019988,NA,NA,0.458104438497548,0.523910893704347,3500.43277624108
"medium","2014-05-31",353,0.268631390465507,NA,NA,0.450242014466968,0.55849764417292,3512.75975978463
"medium","2014-06-30",354,0.266205325354758,NA,NA,0.411903044655,0.521887321683075,3524.67840664577
"medium","2014-07-31",355,0.271048630825483,NA,NA,0.499984890467805,0.52724543937534,3536.48523453709
"medium","2014-08-31",356,0.270824832657306,NA,NA,0.549204362467337,0.56467258347147,3551.30987806274
"medium","2014-09-30",357,0.273232534608336,NA,NA,0.42263108585602,0.602536299192108,3564.28658673484
"medium","2014-10-31",358,0.286995215707756,NA,NA,0.4640186761179,0.511373799339681,3575.40313775869
"medium","2014-11-30",359,0.282339072567719,NA,NA,0.61468726820642,0.601825429559012,3586.31332633373
"medium","2014-12-31",360,0.277494740789409,NA,NA,0.571969126935233,0.577512160030016,3598.59264319992
"medium","2015-01-31",361,0.281607415737708,NA,NA,0.497895838499198,0.65451922633369,3608.06435975692
"medium","2015-02-28",362,0.277279315595316,NA,NA,0.505514368818058,0.529025581217011,3617.63744718365
"medium","2015-03-31",363,0.27739085095245,NA,NA,0.468396146900221,0.499622126427599,3630.02661449863
"medium","2015-04-30",364,0.270404904396986,NA,NA,0.489869664248829,0.58020696484631,3644.18977397657
"medium","2015-05-31",365,0.282417845747231,NA,NA,0.436714846123679,0.54240959152206,3656.13847690453
"medium","2015-06-30",366,0.272281057003905,NA,NA,0.627974772066465,0.529146956002449,3666.26392557055
"medium","2015-07-31",367,0.274891585279648,NA,NA,0.41003393819854,0.571034765447317,3680.19022894438
"medium","2015-08-31",368,0.268086866151046,NA,NA,0.513471698278998,0.506931916437581,3690.19652819332
"medium","2015-09-30",369,0.270533257439877,NA,NA,0.552996751303829,0.513280711427898,3703.59387558703
"medium","2015-10-31",370,0.271388124227991,NA,NA,0.542755833657685,0.609500842353504,3716.79734605729
"medium","2015-11-30",371,0.275846451576338,NA,NA,0.642977470230015,0.597071226759752,3726.15319595659
"medium","2015-12-31",372,0.290103490161708,NA,NA,0.538714473650805,0.474091522412208,3740.0973875025
"medium","2016-01-31",373,0.272745437006017,NA,NA,0.502135944322213,0.518896409383627,3752.24132036033
"medium","2016-02-29",374,0.2795043281778,NA,NA,0.457509999210254,0.46672561762046,3764.55224535511
"medium","2016-03-31",375,0.274224914332767,NA,NA,0.516000438423516,0.683549563332196,3773.7044508764
"medium","2016-04-30",376,0.269650402984793,NA,NA,0.506913922745749,0.538589298454319,3785.28759271028
"medium","2016-05-31",377,0.288013747560329,NA,NA,0.574504741024327,0.553933196000506,3799.14795663688
"medium","2016-06-30",378,0.287873951877404,NA,NA,0.479929762419067,0.508241160585438,3812.6045894462
"medium","2016-07-31",379,0.271707200632088,NA,NA,0.485475594651655,0.514039117508949,3825.28859380926
"medium","2016-08-31",380,0.279896981837798,NA,NA,0.474795398148886,0.616620362063822,3840.79595660057
"medium","2016-09-30",381,0.282251850308089,NA,NA,0.565266397187224,0.613886137057766,3845.46310888532
"medium","2016-10-31",382,0.279916902089891,NA,NA,0.510547507404883,0.551445491250416,3866.06068651065
"medium","2016-11-30",383,0.280738368643181,NA,NA,0.570243086798763,0.59658441271725,3876.01689254296
"medium","2016-12-31",384,0.282157814202054,NA,NA,0.479947820494832,0.544674432208703,3886.7289536249
"medium","2017-01-31",385,0.276479654649162,NA,NA,0.424140188573154,0.510839138812667,3901.18134508509
"medium","2017-02-28",386,0.274884978123872,NA,NA,0.532844338039304,0.578274978097523,3914.63441345093
"medium","2017-03-31",387,0.273686414673806,NA,NA,0.535483114151394,0.535831721650084,3928.06723769315
"medium","2017-04-30",388,0.287619421618638,NA,NA,0.496563134651921,0.507416015181128,3938.60793715931
"medium","2017-05-31",389,0.282084101157543,NA,NA,0.482737208309096,0.549878077896149,3951.58851840939
"medium","2017-06-30",390,0.269012919443592,NA,NA,0.602235058912273,0.574187090567648,3966.38099812027
"medium","2017-07-31",391,0.280777835486845,NA,NA,0.572493327194987,0.636999912883911,3978.97505578849
"medium","2017-08-31",392,0.294199877829063,NA,NA,0.563325410593118,0.572617381478214,3992.68784899538
"medium","2017-09-30",393,0.281940710713991,NA,NA,0.529606858287237,0.576254584091914,4003.18140371955
"medium","2017-10-31",394,0.289918351074937,NA,NA,0.496893344099709,0.559486060650116,4015.2055913753
"medium","2017-11-30",395,0.284941062633101,NA,NA,0.510060426299265,0.55817003526706,4029.27524899998
"medium","2017-12-31",396,0.28736207939912,NA,NA,0.468419436185147,0.559087103064931,4044.6114426059
"medium","2018-01-31",397,0.281615529005037,NA,NA,0.632754235705953,0.568205965037322,4053.93241453278
"medium","2018-02-28",398,0.287711530887169,NA,NA,0.48406449988607,0.602204639966415,4068.91353433113
"medium","2018-03-31",399,0.286887730907439,NA,NA,0.456575724606679,0.494482663852251,4080.59419631459
"medium","2018-04-30",400,0.278313495765031,NA,NA,0.561854980294131,0.604390555481045,4092.70595171354
"medium","2018-05-31",401,0.289606039177756,NA,NA,0.509943345545912,0.590797535026439,4104.05968751267
"medium","2018-06-30",402,0.27891281393956,NA,NA,0.497485389087223,0.533698907469173,4116.83863605301
"medium","2018-07-31",403,0.288991336904173,NA,NA,0.552643493554795,0.594310497318689,4127.59722720447
"medium","2018-08-31",404,0.289138151161753,NA,NA,0.557180066168012,0.524435153476362,4140.59254257148
"medium","2018-09-30",405,0.288932324859035,NA,NA,0.462288556373945,0.526471385727762,4152.15675371542
"medium","2018-10-31",406,0.291171525734578,NA,NA,0.626398678811993,0.555323365544984,4165.97081592189
"medium","2018-11-30",407,0.297348970252612,NA,NA,0.640438090826156,0.603308195832304,4180.0730157755
"medium","2018-12-31",408,0.298665622842055,NA,NA,0.519274120890392,0.578685357325956,4190.44985473121
"medium","2019-01-31",409,0.297294611021353,NA,NA,0.639252091618767,0.611239104557716,4203.20088913097
"medium","2019-02-28",410,0.291093952442995,NA,NA,0.449806756688882,0.55125609615206,4215.41727272111
"medium","2019-03-31",411,0.301786146588595,NA,NA,0.493530553138035,0.564918697594027,4226.07713017245
"medium","2019-04-30",412,0.303427447941215,NA,NA,0.63632810064303,0.622761281549422,4239.03636793811
"medium","2019-05-31",413,0.293137510400763,NA,NA,0.712489891148129,0.584735919375111,4249.38633107344
"medium","2019-06-30",414,0.297135872801896,NA,NA,0.632449977727537,0.564673504683548,4263.49512068629
"medium","2019-07-31",415,0.293906985871784,NA,NA,0.547055438306479,0.557702142280433,4275.49838451613
"medium","2019-08-31",416,0.282493709842502,NA,NA,0.631446710922085,0.563573938062298,4285.31538977756
"medium","2019-09-30",417,0.297736869283883,NA,NA,0.558533993088147,0.619416078229603,4296.58806373366
"medium","2019-10-31",418,0.297712906286591,NA,NA,0.546102450087896,0.559771243679332,4312.73036445032
"medium","2019-11-30",419,0.282668220456053,NA,NA,0.426517445576859,0.51103376274726,4326.07503470633
"full","2001-01-31",193,0.0710125673247617,NA,NA,0.421421308046171,0.488806846570392,1335.06822442549
"full","2001-02-28",194,0.067040803427859,NA,NA,0.784575059774927,0.517144748101014,1341.56199037872
"full","2001-03-31",195,0.0787427757646049,NA,NA,0.443748194060167,0.503268017617584,1346.78274948761
"full","2001-04-30",196,0.0806635223914244,NA,NA,0.42789767357906,0.473649987958726,1356.40191743735
"full","2001-05-31",197,0.0773193553906523,NA,NA,0.56545519604357,0.490442822726443,1359.09429859219
"full","2001-06-30",198,0.0753505759691245,NA,NA,0.405415713337488,0.521381821660564,1371.2778831454
"full","2001-07-31",199,0.0782702559308532,NA,NA,0.366231927887695,0.480949387678589,1380.40524690449
"full","2001-08-31",200,0.0739819963517311,NA,NA,0.457218082941278,0.518062975283037,1385.91114303825
"full","2001-09-30",201,0.0768032404850766,NA,NA,0.438321365528055,0.605938761494704,1389.049173327
"full","2001-10-31",202,0.0755542867660553,NA,NA,0.226814897204785,0.409744749705151,1393.76079950062
"full","2001-11-30",203,0.0805362482160171,NA,NA,0.320724890824064,0.482179893586315,1403.89326396297
"full","2001-12-31",204,0.077952580591779,NA,NA,0.523544382090531,0.562012405812331,1414.62934720582
"full","2002-01-31",205,0.0793115861666554,NA,NA,0.34191010654157,0.441329601358292,1423.18551345347
"full","2002-02-28",206,0.0765774298936174,NA,NA,0.344441301182644,0.451154572736107,1433.54779829123
"full","2002-03-31",207,0.0759586023774073,NA,NA,0.376418602355525,0.448515654264912,1442.43300642375
"full","2002-04-30",208,0.073898420193444,NA,NA,0.513056654625342,0.460859223446556,1447.26973347221
"full","2002-05-31",209,0.0726135849238689,NA,NA,0.567160406815595,0.530214190914613,1459.50166377999
"full","2002-06-30",210,0.0784385433236556,NA,NA,0.424850135552579,0.545912476263468,1469.90785595963
"full","2002-07-31",211,0.0782186918826626,NA,NA,0.721938010527546,0.574709179041233,1478.01833781874
"full","2002-08-31",212,0.0714127795727449,NA,NA,0.651286020748188,0.501701406454202,1484.64448560746
"full","2002-09-30",213,0.0691889438242276,NA,NA,0.420956905511443,0.520599473606257,1493.08255544552
"full","2002-10-31",214,0.0854984594691621,NA,NA,0.471919156993975,0.52928416444082,1500.74424405048
"full","2002-11-30",215,0.0749568890517131,NA,NA,0.335000405613992,0.541110895993138,1508.3847642793
"full","2002-12-31",216,0.0740735882216962,NA,NA,0.311425049570339,0.507368028266083,1518.65095929648
"full","2003-01-31",217,0.0896897140138719,NA,NA,0.255137402358472,0.431157628394731,1525.4114467113
"full","2003-02-28",218,0.0782336305523219,NA,NA,0.44380099771639,0.565800740425673,1534.97494763975
"full","2003-03-31",219,0.0818910834374571,NA,NA,0.327527278450092,0.585285821197001,1544.45668481954
"full","2003-04-30",220,0.0806023880175592,NA,NA,0.481267689653126,0.45984018583373,1548.75860798392
"full","2003-05-31",221,0.0815632869887134,NA,NA,0.286881594024397,0.398092443223023,1555.71606225071
"full","2003-06-30",222,0.0766518223045491,NA,NA,0.296217902165672,0.621380804696237,1561.50889884926
"full","2003-07-31",223,0.0771816532534127,NA,NA,0.577691664679973,0.57477545292891,1570.57575004158
"full","2003-08-31",224,0.0763606666329729,NA,NA,0.219233343562272,0.559310367874096,1577.13987767005
"full","2003-09-30",225,0.0798367602801445,NA,NA,0.577693607701749,0.539572184378873,1585.86190621677
"full","2003-10-31",226,0.07542501416142,NA,NA,0.315350352838182,0.529502109971961,1597.65947383804
"full","2003-11-30",227,0.0798371826856999,NA,NA,0.215870425804517,0.581768831116479,1605.82699015492
"full","2003-12-31",228,0.0750281462252114,NA,NA,0.40636345798776,0.519960965082661,1615.78106709249
"full","2004-01-31",229,0.0790783827677767,NA,NA,0.47253256898204,0.489138662059706,1622.35351986061
"full","2004-02-29",230,0.0817921603954195,NA,NA,0.142951828602159,0.400934672285255,1631.00213266077
"full","2004-03-31",231,0.0726204681851662,NA,NA,0.374722592652348,0.527314464428229,1639.40434886773
"full","2004-04-30",232,0.0846802563469007,NA,NA,0.6315725979559,0.501033446956489,1643.12087757634
"full","2004-05-31",233,0.072524770640223,NA,NA,0.188951007719847,0.396292937951179,1653.77051937244
"full","2004-06-30",234,0.0790423639867165,NA,NA,0.169142496096408,0.601161211230803,1661.96987874081
"full","2004-07-31",235,0.0751282484224923,NA,NA,0.15573097967411,0.485011901285753,1673.67590660227
"full","2004-08-31",236,0.0775289715965471,NA,NA,0.374204327178261,0.473776739209597,1683.36531722993
"full","2004-09-30",237,0.0781907973929371,NA,NA,0.362427932254992,0.490738696826827,1690.41787294329
"full","2004-10-31",238,0.0795938228468988,NA,NA,0.225714557391071,0.446391185895121,1703.2968701156
"full","2004-11-30",239,0.0902001082050631,NA,NA,0.293085382661936,0.533196828858107,1710.93046571622
"full","2004-12-31",240,0.0806821314383084,NA,NA,0.640204803769554,0.526454641768092,1722.33468985598
"full","2005-01-31",241,0.0857828958586221,NA,NA,0.581206565279769,0.526189249440052,1730.70993350564
"full","2005-02-28",242,0.0846238586727515,NA,NA,0.290567351660453,0.474632739878457,1740.93307094724
"full","2005-03-31",243,0.0832032907466067,NA,NA,0.191132822171743,0.525807520548714,1747.22296132214
"full","2005-04-30",244,0.0804120194545968,NA,NA,0.342664661749462,0.624307183323279,1761.77758661979
"full","2005-05-31",245,0.0863725051200368,NA,NA,0.940777494214373,0.581051464507374,1766.58107378411
"full","2005-06-30",246,0.0877429687615017,NA,NA,0.209263785626412,0.510032808172407,1777.9459516407
"full","2005-07-31",247,0.0839940630158993,NA,NA,0.295559765977194,0.447138755811498,1784.17224008907
"full","2005-08-31",248,0.0862877970469715,NA,NA,0.448382571808393,0.585253042365661,1792.03365383344
"full","2005-09-30",249,0.0884275752738481,NA,NA,0.203580055168142,0.542658189743202,1782.35682541811
"full","2005-10-31",250,0.0885964142994354,NA,NA,0.20644543397553,0.358601188478376,1788.55921316936
"full","2005-11-30",251,0.0991710514866397,NA,NA,0.176850048497499,0.441812577261773,1791.12540584777
"full","2005-12-31",252,0.0836747934722443,NA,NA,0.511287986411248,0.551420785738976,1799.74851034439
"full","2006-01-31",253,0.0877549454821652,NA,NA,0.322975442762674,0.65177261632581,1809.5263244802
"full","2006-02-28",254,0.0788330420387049,NA,NA,0.256330579857983,0.547212372236838,1816.15787600709
"full","2006-03-31",255,0.0820144497241432,NA,NA,0.232864206429752,0.463041322639191,1823.86415900847
"full","2006-04-30",256,0.0855772757925682,NA,NA,0.33130388647729,0.493208205752543,1839.14813989095
"full","2006-05-31",257,0.0835648137209983,NA,NA,0.276033954260644,0.500039570087243,1845.56004570078
"full","2006-06-30",258,0.0866042052219972,NA,NA,0.445909158521607,0.522245619408073,1856.92299859428
"full","2006-07-31",259,0.0859444074910203,NA,NA,0.18740828544077,0.328010607832258,1866.92237019137
"full","2006-08-31",260,0.089347599302229,NA,NA,0.216440324135901,0.517026433286372,1876.25328687417
"full","2006-09-30",261,0.0794956605126216,NA,NA,0.298296658017483,0.5306852708478,1881.68226958694
"full","2006-10-31",262,0.0862709316944055,NA,NA,0.279588920076585,0.454819413761915,1889.35501587166
"full","2006-11-30",263,0.0835257869934311,NA,NA,0.227053019278327,0.401858342390629,1901.91971164725
"full","2006-12-31",264,0.0763213599950072,NA,NA,0.290236250430819,0.498704534733133,1908.22746954876
"full","2007-01-31",265,0.0919043611413897,NA,NA,0.344613968085479,0.623485645023204,1916.313040968
"full","2007-02-28",266,0.0815841655398923,NA,NA,0.270697283556032,0.528969573199022,1927.38913388542
"full","2007-03-31",267,0.0835189350110114,NA,NA,0.0996266683987689,0.374077964873924,1939.75407699638
"full","2007-04-30",268,0.0856859259672582,NA,NA,0.232489183813515,0.361146715440518,1949.01412764561
"full","2007-05-31",269,0.0845439454952097,NA,NA,0.256833879025255,0.428310733176645,1960.16741953688
"full","2007-06-30",270,0.0795328126447883,NA,NA,0.172341324613275,0.502383776112972,1966.77830505257
"full","2007-07-31",271,0.0910833193478595,NA,NA,0.311767948427706,0.526970980543732,1975.09583634267
"full","2007-08-31",272,0.0809213568811587,NA,NA,0.217895951511446,0.372187035144447,1984.35437392246
"full","2007-09-30",273,0.0839048248875103,NA,NA,0.291666017598354,0.537843511240448,1995.22672874614
"full","2007-10-31",274,0.0824492689464549,NA,NA,0.293947693987206,0.605645167169077,2005.33703543928
"full","2007-11-30",275,0.0886124743541394,NA,NA,0.399439594800377,0.488229290003205,2010.17596758521
"full","2007-12-31",276,0.0891622113504983,NA,NA,0.157068533434233,0.544716904892028,2022.1924924789
"full","2008-01-31",277,0.0816736955520395,NA,NA,0.243589031558988,0.55159699353487,2029.07029981707
"full","2008-02-29",278,0.0878583447642642,NA,NA,0.276897316907599,0.439811135927904,2027.92163553745
"full","2008-03-31",279,0.0822533149113113,NA,NA,0.204515998469694,0.551044923363055,2039.92065931632
"full","2008-04-30",280,0.0924502964292379,NA,NA,0.284570884930979,0.580303902779285,2043.38827970379
"full","2008-05-31",281,0.0836392827698014,NA,NA,0.255971793687924,0.475365440607472,2050.74702353511
"full","2008-06-30",282,0.0856877829339233,NA,NA,0.379124060213336,0.411479843346949,2055.22444765418
"full","2008-07-31",283,0.0941772194074305,NA,NA,0.283876996152268,0.546649590509143,2062.28075694119
"full","2008-08-31",284,0.0889452009765273,NA,NA,0.321290031029468,0.604657083642454,2067.26179577546
"full","2008-09-30",285,0.0868267991217952,NA,NA,0.349283793566391,0.454623327973152,2040.18062900587
"full","2008-10-31",286,0.08928946619862,NA,NA,0.256296355941634,0.401512282166987,2015.80729946685
"full","2008-11-30",287,0.0950034897384783,NA,NA,0.457877375092414,0.452597960264534,1998.44861803147
"full","2008-12-31",288,0.0888834277400155,NA,NA,0.285436151964186,0.346079179740169,1994.033546897
"full","2009-01-31",289,0.088477340465654,NA,NA,0.280054933162953,0.499787490227274,1990.03117064037
"full","2009-02-28",290,0.0978580158591362,NA,NA,0.327602274709215,0.556583029562148,1992.11651313846
"full","2009-03-31",291,0.094727543527412,NA,NA,0.349572598354459,0.423643715888512,1995.7384106288
"full","2009-04-30",292,0.0855580052881586,NA,NA,0.567567068672577,0.510123899077609,2001.39021636063
"full","2009-05-31",293,0.0933009331218006,NA,NA,0.419050052350194,0.444220897919698,2009.1680075891
"full","2009-06-30",294,0.0971532072994741,NA,NA,0.485293073729045,0.464734095794007,2010.73912103365
"full","2009-07-31",295,0.0831060755995463,NA,NA,0.415403664899762,0.351778249019395,2015.69939618344
"full","2009-08-31",296,0.0873739400837213,NA,NA,0.294229950943027,0.352815917530701,2025.21069509999
"full","2009-09-30",297,0.0895832167107102,NA,NA,0.404665662398543,0.481231428440169,2031.8973090609
"full","2009-10-31",298,0.0849955817731808,NA,NA,0.337018424071108,0.49069294606126,2042.07047090579
"full","2009-11-30",299,0.0838402759730041,NA,NA,0.447509449983234,0.509254338347401,2049.63788167308
"full","2009-12-31",300,0.0866355229328677,NA,NA,0.510637138550812,0.472884170796168,2057.42480154944
"full","2010-01-31",301,0.0968672965663043,NA,NA,0.501434099684306,0.557254140360451,2070.52849901285
"full","2010-02-28",302,0.0961244014086101,NA,NA,0.34596500111206,0.38653620592196,2080.92064142506
"full","2010-03-31",303,0.0885635173812895,NA,NA,0.360109003711649,0.465357979346468,2088.66752965927
"full","2010-04-30",304,0.0964289178651564,NA,NA,0.429342520864061,0.529669367073204,2099.76702196828
"full","2010-05-31",305,0.0861708557672595,NA,NA,0.411436151123937,0.549625712376789,2104.94072336196
"full","2010-06-30",306,0.098149817918381,NA,NA,0.353737862362266,0.420462802948394,2112.64228099351
"full","2010-07-31",307,0.0882585902997861,NA,NA,0.497916445282922,0.438612006287945,2118.03003345341
"full","2010-08-31",308,0.0923027159984879,NA,NA,0.352996792746956,0.436837265901831,2124.16365566185
"full","2010-09-30",309,0.0899609587647642,NA,NA,0.406153788718999,0.478835809523561,2137.06918995406
"full","2010-10-31",310,0.0871289748189656,NA,NA,0.339621400983154,0.531227547649443,2146.7047797873
"full","2010-11-30",311,0.0798546298406544,NA,NA,0.365889425449587,0.506892218769544,2153.56382412362
"full","2010-12-31",312,0.102810384054283,NA,NA,0.344518908690671,0.450734941674115,2153.84449251507
"full","2011-01-31",313,0.102401453261886,NA,NA,0.290542776587969,0.395218136185507,2165.49265570921
"full","2011-02-28",314,0.0980160360453866,NA,NA,0.435114655607282,0.44858153572819,2169.91216710483
"full","2011-03-31",315,0.0920365608086578,NA,NA,0.181552039435271,0.335571542150143,2181.09389133071
"full","2011-04-30",316,0.0923531784496521,NA,NA,0.271236224506799,0.431085886154542,2187.83285988596
"full","2011-05-31",317,0.088898507582762,NA,NA,0.337327339257952,0.462324191837168,2200.05126936124
"full","2011-06-30",318,0.0871188526339319,NA,NA,0.349433688576094,0.531282002007855,2204.63399696451
"full","2011-07-31",319,0.0897505125958706,NA,NA,0.20449343890485,0.394090662694316,2217.64254083359
"full","2011-08-31",320,0.0880033515496286,NA,NA,0.352813394603812,0.349701608987083,2219.54950500023
"full","2011-09-30",321,0.0937868364636893,NA,NA,0.493873929346785,0.538492970041366,2224.33418386688
"full","2011-10-31",322,0.0783801098251095,NA,NA,0.210913254465779,0.414199463712306,2234.00610749829
"full","2011-11-30",323,0.0890440090856153,NA,NA,0.422461247608174,0.436239894013231,2243.71583311714
"full","2011-12-31",324,0.0889358296380303,NA,NA,0.18351402847458,0.390522571551301,2254.55674206049
"full","2012-01-31",325,0.102052379620618,NA,NA,0.150590110824151,0.353096082231788,2261.52476732443
"full","2012-02-29",326,0.0886791276370753,NA,NA,0.242349032537161,0.389964160518781,2271.91774557021
"full","2012-03-31",327,0.0886226378798576,NA,NA,0.254121959615664,0.428205605380202,2280.56693467973
"full","2012-04-30",328,0.0848244366198123,NA,NA,0.30570119909811,0.390264582859987,2293.62519799187
"full","2012-05-31",329,0.0843126255104419,NA,NA,0.42941660361831,0.504820642636079,2297.00379132928
"full","2012-06-30",330,0.0940908661402747,NA,NA,0.450585643702576,0.432323869657144,2305.01775930807
"full","2012-07-31",331,0.0943640077327125,NA,NA,0.274491450912932,0.353474208213562,2321.1762954971
"full","2012-08-31",332,0.097128603278503,NA,NA,0.204298136149408,0.49274946216918,2325.7703565426
"full","2012-09-30",333,0.0957830204567255,NA,NA,0.406289668333903,0.454159684443801,2334.99290523214
"full","2012-10-31",334,0.083310903700578,NA,NA,0.372754795007727,0.543855041650221,2346.38020493581
"full","2012-11-30",335,0.0931073026161914,NA,NA,0.263978762950119,0.446367739579777,2355.67730154403
"full","2012-12-31",336,0.0969096478796502,NA,NA,0.369833120037638,0.500066994092385,2358.10664337258
"full","2013-01-31",337,0.0915548037501811,NA,NA,0.351601903597934,0.500866832786338,2371.28771112817
"full","2013-02-28",338,0.0892811572754529,NA,NA,0.45093748229303,0.595849685344868,2378.01044901972
"full","2013-03-31",339,0.0835242076291811,NA,NA,0.391346403817687,0.465780511476451,2386.70973282967
"full","2013-04-30",340,0.0902542660832018,NA,NA,0.511406742884296,0.609889940056877,2395.0053189519
"full","2013-05-31",341,0.0848834720391247,NA,NA,0.459066686633436,0.572335037833522,2406.32985580458
"full","2013-06-30",342,0.0894799511667845,NA,NA,0.448499246262919,0.493879150947931,2416.71230542267
"full","2013-07-31",343,0.0917905676300401,NA,NA,0.569056277215723,0.551640926716878,2424.99411169041
"full","2013-08-31",344,0.0862863247619754,NA,NA,0.428946698143671,0.56357150326535,2435.9048717606
"full","2013-09-30",345,0.0835508369966777,NA,NA,0.768564876373734,0.595112184939936,2445.92629120938
"full","2013-10-31",346,0.0909156456449376,NA,NA,0.444416262310721,0.424517832002631,2453.24729830565
"full","2013-11-30",347,0.0850540644368933,NA,NA,0.839123815808791,0.583916448117826,2463.02266031599
"full","2013-12-31",348,0.092655171151048,NA,NA,0.761647822095303,0.553586953842923,2472.38520636772
"full","2014-01-31",349,0.0882558248472447,NA,NA,0.496553665683159,0.581908505305635,2483.17203777579
"full","2014-02-28",350,0.0892365149285841,NA,NA,0.510110742760538,0.474903214567501,2491.7815949448
"full","2014-03-31",351,0.0908552816391275,NA,NA,0.472996506704758,0.511286880219404,2501.62046592185
"full","2014-04-30",352,0.0879358440504943,NA,NA,0.707106810406671,0.679473999298589,2504.77681189038
"full","2014-05-31",353,0.0864323710670083,NA,NA,0.484212825255018,0.474598699520682,2513.13311828073
"full","2014-06-30",354,0.0832642364264842,NA,NA,0.526096491505179,0.469661373285146,2527.57131771769
"full","2014-07-31",355,0.085715779872772,NA,NA,0.369243426132232,0.437683789479036,2537.31632106179
"full","2014-08-31",356,0.0904904823864695,NA,NA,0.415882144905094,0.492307351486775,2548.09285591786
"full","2014-09-30",357,0.0871737465998558,NA,NA,0.420332864615219,0.497497126238781,2556.01349754645
"full","2014-10-31",358,0.0819943200934896,NA,NA,0.269335566460013,0.375122545637205,2569.61382190438
