"scenario","model","variable","horizon","origin_date","origin_idx","target_date","forecast","actual","error","rolling_rmsfe"
"baseline","AR1","CPI",12,2011-05-31,317,2012-05-31,3.13336793417328,1.72301343842172,-1.41035449575157,2.37021433130238
"baseline","AR1","CPI",12,2011-06-30,318,2012-06-30,3.15722115503384,1.64034295866431,-1.51687819636953,2.37458774197327
"baseline","AR1","CPI",12,2011-07-31,319,2012-07-31,3.19928134909879,1.40755872984801,-1.79172261925078,2.37947604033356
"baseline","AR1","CPI",12,2011-08-31,320,2012-08-31,3.29345910085355,1.67188077526923,-1.62157832558432,2.37914349192039
"baseline","AR1","CPI",12,2011-09-30,321,2012-09-30,3.32596465482368,1.93095341602669,-1.39501123879699,2.38545262896869
"baseline","AR1","CPI",12,2011-10-31,322,2012-10-31,3.17292809464369,2.13277192376919,-1.04015617087449,2.38132379159863
"baseline","AR1","CPI",12,2011-11-30,323,2012-11-30,3.13660312963241,1.78008181831197,-1.35652131132044,2.37527508830049
"baseline","AR1","CPI",12,2011-12-31,324,2012-12-31,2.93277119569526,1.74420490055045,-1.18856629514481,2.37414865979235
"baseline","AR1","CPI",12,2012-01-31,325,2013-01-31,2.90514981404339,1.67003866147226,-1.23511115257113,2.3687692845432
"baseline","AR1","CPI",12,2012-02-29,326,2013-02-28,2.84746414658351,1.99804594268098,-0.849418203902533,2.36432662302578
"baseline","AR1","CPI",12,2012-03-31,327,2013-03-31,2.68223057602546,1.50732973214591,-1.17490084387955,2.36538359738274
"baseline","AR1","CPI",12,2012-04-30,328,2013-04-30,2.51828180236967,1.1323724421044,-1.38590936026527,2.36801456320374
"baseline","AR1","CPI",12,2012-05-31,329,2013-05-31,2.22942811367809,1.38081159421146,-0.848616519466632,2.36550008803238
"baseline","AR1","CPI",12,2012-06-30,330,2013-06-30,2.18052387397094,1.70124002616436,-0.479283847806576,2.3519174498345
"baseline","AR1","CPI",12,2012-07-31,331,2013-07-31,2.04523226808224,1.86791710183387,-0.177315166248365,2.32490748114995
"baseline","AR1","CPI",12,2012-08-31,332,2013-08-31,2.19323655301829,1.52708989065866,-0.666146662359626,2.29785504533542
"baseline","AR1","CPI",12,2012-09-30,333,2013-09-30,2.33609970993626,1.088785270926,-1.24731443901026,2.2895535501543
"baseline","AR1","CPI",12,2012-10-31,334,2013-10-31,2.44583993235078,0.872977581834977,-1.57286235051581,2.29801621253543
"baseline","AR1","CPI",12,2012-11-30,335,2013-11-30,2.25030411384629,1.22533224380046,-1.02497187004583,2.27719572988316
"baseline","AR1","CPI",12,2012-12-31,336,2013-12-31,2.22811893111203,1.5015090867017,-0.726609844410329,2.23195577469476
"baseline","AR1","CPI",12,2013-01-31,337,2014-01-31,2.18418825728103,1.54575028181121,-0.638437975469825,2.17977928135992
"baseline","AR1","CPI",12,2013-02-28,338,2014-02-28,2.36567791596933,1.11424381768579,-1.25143409828354,2.1366800597388
"baseline","AR1","CPI",12,2013-03-31,339,2014-03-31,2.0905587761127,1.59982912910595,-0.490729647006757,2.07640412484676
"baseline","AR1","CPI",12,2013-04-30,340,2014-04-30,1.87045478482592,1.99509035929628,0.124635574470358,2.01028632314565
"baseline","AR1","CPI",12,2013-05-31,341,2014-05-31,2.01205316173787,2.14380313239149,0.13174997065362,1.92167739515054
"baseline","AR1","CPI",12,2013-06-30,342,2014-06-30,2.19249030520488,2.03807120807564,-0.154419097129237,1.79706563702726
"baseline","AR1","CPI",12,2013-07-31,343,2014-07-31,2.28388303904031,1.95500254963115,-0.328880489409164,1.597270003337
"baseline","AR1","CPI",12,2013-08-31,344,2014-08-31,2.09077051672943,1.700556571598,-0.390213945131427,1.4125009267484
"baseline","AR1","CPI",12,2013-09-30,345,2014-09-30,1.83393707455215,1.67002804921355,-0.163909025338605,1.22405563800024
"baseline","AR1","CPI",12,2013-10-31,346,2014-10-31,1.69883746205373,1.5967259137863,-0.102111548267425,1.1327795776088
"baseline","AR1","CPI",12,2013-11-30,347,2014-11-30,1.90610398781214,1.22400341077435,-0.682100577037788,1.13600835556881
"baseline","AR1","CPI",12,2013-12-31,348,2014-12-31,2.06364382410687,0.650997795625319,-1.41264602848155,1.13559446273477
"baseline","AR1","CPI",12,2014-01-31,349,2015-01-31,2.08630923373917,-0.230195725380877,-2.31650495912005,1.16139186189149
"baseline","AR1","CPI",12,2014-02-28,350,2015-02-28,1.83301876549303,-0.0870693573011394,-1.92008812279417,1.18277425111269
"baseline","AR1","CPI",12,2014-03-31,351,2015-03-31,2.113930105661,-0.0220337116679126,-2.13596381732891,1.20201466608258
"baseline","AR1","CPI",12,2014-04-30,352,2015-04-30,2.3348645245981,-0.104085139185983,-2.43894966378409,1.22901397386901
"baseline","AR1","CPI",12,2014-05-31,353,2015-05-31,2.41604214868475,0.0350270830453248,-2.38101506563943,1.24836250330597
"baseline","AR1","CPI",12,2014-06-30,354,2015-06-30,2.35672073252579,0.179410772337185,-2.1773099601886,1.27212408142499
"baseline","AR1","CPI",12,2014-07-31,355,2015-07-31,2.30949035801853,0.22543182246153,-2.084058535557,1.26902588268673
"baseline","AR1","CPI",12,2014-08-31,356,2015-08-31,2.16581974852414,0.241013128423262,-1.92480662010088,1.27948686371628
"baseline","AR1","CPI",12,2014-09-30,357,2015-09-30,2.1465803396136,0.0088425706673334,-2.13773776894627,1.29742242008227
"baseline","AR1","CPI",12,2014-10-31,358,2015-10-31,2.10286632910764,0.127535199950213,-1.97533112915742,1.32173890600285
"baseline","AR1","CPI",12,2014-11-30,359,2015-11-30,1.88562124362903,0.435369108739536,-1.45025213488949,1.32496180074232
"baseline","AR1","CPI",12,2014-12-31,360,2015-12-31,1.53698484315901,0.63669354960032,-0.90029129355869,1.31781062586056
"baseline","AR1","CPI",12,2015-01-31,361,2016-01-31,0.951780815648488,1.22990803080381,0.278127215155318,1.31151880713341
"baseline","AR1","CPI",12,2015-02-28,362,2016-02-29,1.03758691405806,0.843708329330362,-0.193878584727695,1.31088823454524
"baseline","AR1","CPI",12,2015-03-31,363,2016-03-31,1.06915785666224,0.88766467056498,-0.181493186097264,1.31108616681816
"baseline","AR1","CPI",12,2015-04-30,364,2016-04-30,0.998562732822369,1.16580377364777,0.167241040825398,1.30947003214467
"baseline","AR1","CPI",12,2015-05-31,365,2016-05-31,1.0831491207322,1.07270238235788,-0.0104467383743228,1.30294897536803
"baseline","AR1","CPI",12,2015-06-30,366,2016-06-30,1.17137698070929,1.07350380858984,-0.0978731721194528,1.2876686813711
"baseline","AR1","CPI",12,2015-07-31,367,2016-07-31,1.19274001256691,0.864614753859083,-0.328125258707822,1.27379211827163
"baseline","AR1","CPI",12,2015-08-31,368,2016-08-31,1.19391287209308,1.04978627081191,-0.144126601281161,1.25301121852782
"baseline","AR1","CPI",12,2015-09-30,369,2016-09-30,1.02466387039307,1.53677550281603,0.512111632422968,1.23154303223922
"baseline","AR1","CPI",12,2015-10-31,370,2016-10-31,1.09705205834717,1.67187099098696,0.574818932639782,1.21727714821838
"baseline","AR1","CPI",12,2015-11-30,371,2016-11-30,1.29874027128798,1.67030587101609,0.371565599728104,1.20181578551282
"baseline","AR1","CPI",12,2015-12-31,372,2016-12-31,1.42540396659246,2.03005318653595,0.604649219943494,1.19790643613824
"baseline","AR1","CPI",12,2016-01-31,373,2017-01-31,1.79984396442044,2.47940059694702,0.679556632526581,1.1970376744875
"baseline","AR1","CPI",12,2016-02-29,374,2017-02-28,1.55616839484024,2.77159565190042,1.21542725706017,1.2060193284411
"baseline","AR1","CPI",12,2016-03-31,375,2017-03-31,1.57981386593624,2.41187527112023,0.832061405183998,1.2106528603445
"baseline","AR1","CPI",12,2016-04-30,376,2017-04-30,1.75142523178805,2.15288176691528,0.401456535127235,1.20852643114348
"baseline","AR1","CPI",12,2016-05-31,377,2017-05-31,1.69043508905623,1.83932342423621,0.148888335179975,1.19488657773454
"baseline","AR1","CPI",12,2016-06-30,378,2017-06-30,1.6876909975724,1.6272539252383,-0.0604370723340952,1.17875618906895
"baseline","AR1","CPI",12,2016-07-31,379,2017-07-31,1.55238112546156,1.71039632017012,0.158015194708552,1.15601807982924
"baseline","AR1","CPI",12,2016-08-31,380,2017-08-31,1.66635961319874,1.90976882703042,0.243409213831681,1.13733899837074
"baseline","AR1","CPI",12,2016-09-30,381,2017-09-30,1.96625650018845,2.15713096116428,0.190874460975827,1.12325996201815
"baseline","AR1","CPI",12,2016-10-31,382,2017-10-31,2.04654914514781,2.00061139750121,-0.0459377476465987,1.11522017223231
"baseline","AR1","CPI",12,2016-11-30,383,2017-11-30,2.04427485199616,2.14923152856894,0.104956676572777,1.10146741356793
"baseline","AR1","CPI",12,2016-12-31,384,2017-12-31,2.25893586832476,2.10756472461808,-0.151371143706679,1.09090215856965
"baseline","AR1","CPI",12,2017-01-31,385,2018-01-31,2.52410685361562,2.12850462843504,-0.395602225180588,1.08039385361448
"baseline","AR1","CPI",12,2017-02-28,386,2018-02-28,2.69577449379377,2.23823257472304,-0.457541919070729,1.07643614192283
"baseline","AR1","CPI",12,2017-03-31,387,2018-03-31,2.48466432835305,2.30419804576103,-0.18046628259202,1.06595076609622
"baseline","AR1","CPI",12,2017-04-30,388,2018-04-30,2.33219955023212,2.44096096425253,0.108761414020406,1.05092139283246
"baseline","AR1","CPI",12,2017-05-31,389,2018-05-31,2.14629328172043,2.74392917219277,0.597635890472346,1.04803916192132
"baseline","AR1","CPI",12,2017-06-30,390,2018-06-30,2.01862316642192,2.768861466242,0.750238299820079,1.05068477349293
"baseline","AR1","CPI",12,2017-07-31,391,2018-07-31,2.06718959567835,2.81415341736091,0.746963821682562,1.05485246897148
"baseline","AR1","CPI",12,2017-08-31,392,2018-08-31,2.18510198120243,2.60860204380524,0.423500062602812,1.0527616444774
"baseline","AR1","CPI",12,2017-09-30,393,2018-09-30,2.33078064595324,2.30527820302697,-0.0255024429262716,1.04037879215375
"baseline","AR1","CPI",12,2017-10-31,394,2018-10-31,2.23793605516133,2.46148775712109,0.223551701959765,1.0207787979412
"baseline","AR1","CPI",12,2017-11-30,395,2018-11-30,2.32507649125148,2.12459829773088,-0.200478193520592,1.01249679366792
"baseline","AR1","CPI",12,2017-12-31,396,2018-12-31,2.30002426156936,1.98259692231675,-0.317427339252609,1.0089745923542
"baseline","AR1","CPI",12,2018-01-31,397,2019-01-31,2.31184035595013,1.47663326812202,-0.835207087828109,1.01136666209652
"baseline","AR1","CPI",12,2018-02-28,398,2019-02-28,2.3759916443724,1.50744231622157,-0.868549328150822,1.00465617787961
"baseline","AR1","CPI",12,2018-03-31,399,2019-03-31,2.41441721305694,1.86567391671382,-0.548743296343128,1.00515625455225
"baseline","AR1","CPI",12,2018-04-30,400,2019-04-30,2.49444380651167,1.9808347575986,-0.513609048913065,1.00721237410184
"baseline","AR1","CPI",12,2018-05-31,401,2019-05-31,2.67191595951146,1.779974595956,-0.891941363555457,1.0136304991949
"baseline","AR1","CPI",12,2018-06-30,402,2019-06-30,2.68672563580434,1.65738409041571,-1.02934154538863,1.02210979590739
"baseline","AR1","CPI",12,2018-07-31,403,2019-07-31,2.71351220165081,1.80985421973414,-0.903657981916672,1.02786949127276
"baseline","AR1","CPI",12,2018-08-31,404,2019-08-31,2.59324868244397,1.7227168654439,-0.870531817000072,1.03276731960619
"baseline","AR1","CPI",12,2018-09-30,405,2019-09-30,2.41565938925403,1.6704673825509,-0.745192006703131,1.03702254190431
"baseline","AR1","CPI",12,2018-10-31,406,2019-10-31,2.50690168063716,1.71911192914855,-0.787789751488611,1.04191435244075
"baseline","AR1","CPI",12,2018-11-30,407,2019-11-30,2.3094738871547,2.07070259971305,-0.238771287441657,1.03864400060714
"baseline","AR1","CPI",12,2018-12-31,408,2019-12-31,2.22540277276118,2.29303531127476,0.0676325385135845,1.02254492124889
"baseline","AR1","INDPRO",1,2001-01-31,193,2001-02-28,3.25062087125175,-7.84171816124442,-11.0923390324962,NA
"baseline","AR1","INDPRO",1,2001-02-28,194,2001-03-31,3.19314761201602,-2.46289410629075,-5.65604171830676,NA
"baseline","AR1","INDPRO",1,2001-03-31,195,2001-04-30,3.16399275779794,-4.3156568068067,-7.47964956460464,NA
"baseline","AR1","INDPRO",1,2001-04-30,196,2001-05-31,3.12563558054356,-5.7448137427567,-8.87044932330026,NA
"baseline","AR1","INDPRO",1,2001-05-31,197,2001-06-30,3.08037818603692,-6.35309270080562,-9.43347088684254,NA
"baseline","AR1","INDPRO",1,2001-06-30,198,2001-07-31,1.81034845930435,-7.70976392574347,-9.52011238504783,NA
"baseline","AR1","INDPRO",1,2001-07-31,199,2001-08-31,1.45596553217709,-1.37812747810884,-2.83409301028593,NA
"baseline","AR1","INDPRO",1,2001-08-31,200,2001-09-30,2.32137137095813,-6.0934512057166,-8.41482257667473,NA
"baseline","AR1","INDPRO",1,2001-09-30,201,2001-10-31,1.54788771422731,-3.29426334521017,-4.84215105943748,NA
"baseline","AR1","INDPRO",1,2001-10-31,202,2001-11-30,1.90975222648657,-7.27855210238246,-9.18830432886904,NA
"baseline","AR1","INDPRO",1,2001-11-30,203,2001-12-31,1.16537231233628,-0.5130117688811,-1.67838408121738,NA
"baseline","AR1","INDPRO",1,2001-12-31,204,2002-01-31,2.25838150405337,7.95967780940465,5.70129630535128,NA
"baseline","AR1","INDPRO",1,2002-01-31,205,2002-02-28,3.68056514216829,0.138269619131393,-3.5422955230369,NA
"baseline","AR1","INDPRO",1,2002-02-28,206,2002-03-31,2.39007755560877,8.6547992339078,6.26472167829903,NA
"baseline","AR1","INDPRO",1,2002-03-31,207,2002-04-30,3.78113839647968,5.84520259881458,2.0640642023349,NA
"baseline","AR1","INDPRO",1,2002-04-30,208,2002-05-31,3.34874641980107,4.8115541608329,1.46280774103183,NA
"baseline","AR1","INDPRO",1,2002-05-31,209,2002-06-30,3.19083637527627,9.85802308373742,6.66718670846115,NA
"baseline","AR1","INDPRO",1,2002-06-30,210,2002-07-31,4.04770717634507,-0.386364767399883,-4.43407194374495,NA
"baseline","AR1","INDPRO",1,2002-07-31,211,2002-08-31,2.37131030604421,-1.3333842282762,-3.70469453432042,NA
"baseline","AR1","INDPRO",1,2002-08-31,212,2002-09-30,2.19671652918937,1.01837843591888,-1.17833809327049,NA
"baseline","AR1","INDPRO",1,2002-09-30,213,2002-10-31,2.56737473450842,-2.50180360432175,-5.06917833883017,NA
"baseline","AR1","INDPRO",1,2002-10-31,214,2002-11-30,1.97009915998237,6.70389110078204,4.73379194079967,NA
"baseline","AR1","INDPRO",1,2002-11-30,215,2002-12-31,3.47383925112747,-6.69195274910308,-10.1657920002305,NA
"baseline","AR1","INDPRO",1,2002-12-31,216,2003-01-31,1.34256291879698,10.1824868686791,8.83992394988209,NA
"baseline","AR1","INDPRO",1,2003-01-31,217,2003-02-28,3.90741536003534,1.42490511351241,-2.48251024652293,NA
"baseline","AR1","INDPRO",1,2003-02-28,218,2003-03-31,2.64110974783343,-3.15836561715379,-5.79947536498722,NA
"baseline","AR1","INDPRO",1,2003-03-31,219,2003-04-30,1.96032185430754,-7.16965837090306,-9.1299802252106,NA
"baseline","AR1","INDPRO",1,2003-04-30,220,2003-05-31,1.28017115216879,-0.3273353169714,-1.60750646914019,NA
"baseline","AR1","INDPRO",1,2003-05-31,221,2003-06-30,2.28740810675973,1.53253765386161,-0.754870452898122,NA
"baseline","AR1","INDPRO",1,2003-06-30,222,2003-07-31,2.56465902332553,6.15016266071855,3.58550363739302,NA
"baseline","AR1","INDPRO",1,2003-07-31,223,2003-08-31,3.27800010356368,-2.62098938396953,-5.89898948753321,NA
"baseline","AR1","INDPRO",1,2003-08-31,224,2003-09-30,1.94152092500679,7.71210204256683,5.77058111756003,NA
"baseline","AR1","INDPRO",1,2003-09-30,225,2003-10-31,3.48228115671707,1.47702811010113,-2.00525304661594,NA
"baseline","AR1","INDPRO",1,2003-10-31,226,2003-11-30,2.57287520156082,8.01911045903623,5.44623525747541,NA
"baseline","AR1","INDPRO",1,2003-11-30,227,2003-12-31,3.53116120487373,0.355135235291826,-3.17602596958191,NA
"baseline","AR1","INDPRO",1,2003-12-31,228,2004-01-31,2.42888301430698,1.82475146284098,-0.604131551466005,NA
"baseline","AR1","INDPRO",1,2004-01-31,229,2004-02-29,2.63274553899561,7.21716733099278,4.58442179199717,NA
"baseline","AR1","INDPRO",1,2004-02-29,230,2004-03-31,3.409761658872,-4.8105070185219,-8.2202686773939,NA
"baseline","AR1","INDPRO",1,2004-03-31,231,2004-04-30,1.71982955595877,4.44899901096818,2.72916945500941,NA
"baseline","AR1","INDPRO",1,2004-04-30,232,2004-05-31,2.98604239631108,8.63730084808481,5.65125845177372,NA
"baseline","AR1","INDPRO",1,2004-05-31,233,2004-06-30,3.57605777456456,-9.39940656742628,-12.9754643419908,NA
"baseline","AR1","INDPRO",1,2004-06-30,234,2004-07-31,1.20244854265244,8.9326556204,7.73020707774756,NA
"baseline","AR1","INDPRO",1,2004-07-31,235,2004-08-31,3.46990056955972,0.805160063241672,-2.66474050631805,NA
"baseline","AR1","INDPRO",1,2004-08-31,236,2004-09-30,2.53055022589735,1.52422122978528,-1.00632899611206,NA
"baseline","AR1","INDPRO",1,2004-09-30,237,2004-10-31,2.60706983050442,10.19437528468,7.58730545417562,NA
"baseline","AR1","INDPRO",1,2004-10-31,238,2004-11-30,2.77705480738242,2.97642654119308,0.199371733810661,NA
"baseline","AR1","INDPRO",1,2004-11-30,239,2004-12-31,2.77789250374297,9.52348920112271,6.74559669737975,NA
"baseline","AR1","INDPRO",1,2004-12-31,240,2005-01-31,3.55824915092906,4.30809493904434,0.749845788115274,NA
"baseline","AR1","INDPRO",1,2005-01-31,241,2005-02-28,2.98071462766605,8.6794152753253,5.69870064765925,NA
"baseline","AR1","INDPRO",1,2005-02-28,242,2005-03-31,3.50003668854041,-1.62261573554119,-5.1226524240816,NA
"baseline","AR1","INDPRO",1,2005-03-31,243,2005-04-30,2.81829256020982,2.5802345325868,-0.238058027623022,NA
"baseline","AR1","INDPRO",1,2005-04-30,244,2005-05-31,2.81731289754471,1.07966463222233,-1.73764826532237,NA
"baseline","AR1","INDPRO",1,2005-05-31,245,2005-06-30,2.8101913882606,5.38503498895651,2.57484360069591,NA
"baseline","AR1","INDPRO",1,2005-06-30,246,2005-07-31,2.82070095397772,-3.80575954586035,-6.62646049983808,NA
"baseline","AR1","INDPRO",1,2005-07-31,247,2005-08-31,2.79376412267757,3.90454601587464,1.11078189319707,NA
"baseline","AR1","INDPRO",1,2005-08-31,248,2005-09-30,2.79826121536258,-23.4765945234553,-26.2748557388179,NA
"baseline","AR1","INDPRO",1,2005-09-30,249,2005-10-31,2.69231421641573,14.4771952886526,11.7848810722368,NA
"baseline","AR1","INDPRO",1,2005-10-31,250,2005-11-30,2.73964305606327,13.4130199457939,10.6733768897306,NA
"baseline","AR1","INDPRO",1,2005-11-30,251,2005-12-31,2.78233656362219,6.18203227707781,3.39969571345562,NA
"baseline","AR1","INDPRO",1,2005-12-31,252,2006-01-31,2.79588116805827,1.89192024109879,-0.903960926959482,6.88805766248317
"baseline","AR1","INDPRO",1,2006-01-31,253,2006-02-28,2.79229402152272,0.505800216405916,-2.2864938051168,6.74402003062786
"baseline","AR1","INDPRO",1,2006-02-28,254,2006-03-31,2.78325649660131,2.70253759169528,-0.0807189049060315,6.70438174881792
"baseline","AR1","INDPRO",1,2006-03-31,255,2006-04-30,2.78293870563711,3.63849413192483,0.85555542628772,6.63539862594445
"baseline","AR1","INDPRO",1,2006-04-30,256,2006-05-31,2.78629382495589,0.304937467693733,-2.48135635726215,6.54367780595084
"baseline","AR1","INDPRO",1,2006-05-31,257,2006-06-30,2.77660102668533,3.79369105970966,1.01709003302433,6.43069106297811
"baseline","AR1","INDPRO",1,2006-06-30,258,2006-07-31,2.78055857545196,-0.615295806638017,-3.39585438208998,6.32735666242022
"baseline","AR1","INDPRO",1,2006-07-31,259,2006-08-31,2.76739634916479,5.25496665400063,2.48757030483583,6.32492748685569
"baseline","AR1","INDPRO",1,2006-08-31,260,2006-09-30,2.77700086771628,-1.99555482832743,-4.77255569604371,6.26132375741994
"baseline","AR1","INDPRO",1,2006-09-30,261,2006-10-31,2.75864488426996,-1.37697114735182,-4.13561603162178,6.25287587806933
"baseline","AR1","INDPRO",1,2006-10-31,262,2006-11-30,2.74279961211815,-0.504519154004157,-3.24731876612231,6.15362704362419
"baseline","AR1","INDPRO",1,2006-11-30,263,2006-12-31,2.73040526568257,12.1700965160272,9.43969125034466,6.26939436907469
"baseline","AR1","INDPRO",1,2006-12-31,264,2007-01-31,2.76629762785118,-4.06663919317971,-6.83293682103089,6.28821992742238
"baseline","AR1","INDPRO",1,2007-01-31,265,2007-02-28,2.74041529140788,11.2541631692093,8.51374787780138,6.36715351981317
"baseline","AR1","INDPRO",1,2007-02-28,266,2007-03-31,2.77254264189015,2.13433853916349,-0.638204102726657,6.31611589964162
"baseline","AR1","INDPRO",1,2007-03-31,267,2007-04-30,2.77014337834607,8.04038388210309,5.27024050375702,6.34706530269229
"baseline","AR1","INDPRO",1,2007-04-30,268,2007-05-31,2.78988210682456,1.14710576977259,-1.64277633705196,6.34779907396358
"baseline","AR1","INDPRO",1,2007-05-31,269,2007-06-30,2.78375234437287,0.692217340449375,-2.0915350039235,6.29496667329268
"baseline","AR1","INDPRO",1,2007-06-30,270,2007-07-31,2.77597712130996,-1.44030805199122,-4.21628517330118,6.29247221121162
"baseline","AR1","INDPRO",1,2007-07-31,271,2007-08-31,2.76036125029773,2.30884726181877,-0.451513988478962,6.27454048121108
"baseline","AR1","INDPRO",1,2007-08-31,272,2007-09-30,2.75869514701921,2.66415214130156,-0.0945430057176542,6.27270801799254
"baseline","AR1","INDPRO",1,2007-09-30,273,2007-10-31,2.75834756243937,-3.38887345741767,-6.14722101985704,6.28875147912973
"baseline","AR1","INDPRO",1,2007-10-31,274,2007-11-30,2.73583026932634,6.38485415605707,3.64902388673074,6.27669007673436
"baseline","AR1","INDPRO",1,2007-11-30,275,2007-12-31,2.74914787475236,0.418512847575414,-2.33063502717695,6.14532184104365
"baseline","AR1","INDPRO",1,2007-12-31,276,2008-01-31,2.7406728382899,-1.5892480811619,-4.3299209194518,6.06424327723514
"baseline","AR1","INDPRO",1,2008-01-31,277,2008-02-29,2.72498471901652,-4.71560507776161,-7.44058979677813,6.13147930890162
"baseline","AR1","INDPRO",1,2008-02-29,278,2008-03-31,2.6981233840101,-3.66058656129873,-6.35870994530883,6.14071329812859
"baseline","AR1","INDPRO",1,2008-03-31,279,2008-04-30,2.67525032665288,-7.76754694815089,-10.4427972748038,6.17548522330932
"baseline","AR1","INDPRO",1,2008-04-30,280,2008-05-31,2.6378209457396,-7.29144622084021,-9.92926716657982,6.30370702314083
"baseline","AR1","INDPRO",1,2008-05-31,281,2008-06-30,2.60235927728753,-2.80258478699587,-5.4049440642834,6.341460038184
"baseline","AR1","INDPRO",1,2008-06-30,282,2008-07-31,2.58312460090218,-4.29624487806919,-6.87936947897137,6.3865963979879
"baseline","AR1","INDPRO",1,2008-07-31,283,2008-08-31,2.55872967367179,-18.9892989667328,-21.5480286404046,6.92439681411696
"baseline","AR1","INDPRO",1,2008-08-31,284,2008-09-30,2.48258822971276,-54.0571206834748,-56.5397089131876,10.0335066584543
"baseline","AR1","INDPRO",1,2008-09-30,285,2008-10-31,-9.4169126136748,11.8707847298957,21.2876973435705,10.3998560649698
"baseline","AR1","INDPRO",1,2008-10-31,286,2008-11-30,3.49186671338009,-15.946383672712,-19.4382503860921,10.6752084053958
"baseline","AR1","INDPRO",1,2008-11-30,287,2008-12-31,0.252137045295096,-34.3250362246895,-34.5771732699846,11.5636630876646
"baseline","AR1","INDPRO",1,2008-12-31,288,2009-01-31,-3.4514733536496,-30.3110163841716,-26.8595430305219,12.0721223742817
"baseline","AR1","INDPRO",1,2009-01-31,289,2009-02-28,-4.91568023216142,-7.32500957937745,-2.40932934721603,12.0616169880013
"baseline","AR1","INDPRO",1,2009-02-28,290,2009-03-31,-0.0560212682440848,-18.9356347511495,-18.8796134829054,12.2595699014075
"baseline","AR1","INDPRO",1,2009-03-31,291,2009-04-30,-2.86801702947574,-9.99013807568545,-7.12212104620972,12.2889513332997
"baseline","AR1","INDPRO",1,2009-04-30,292,2009-05-31,-0.94974836207951,-12.181093116029,-11.2313447539495,12.3526689931271
"baseline","AR1","INDPRO",1,2009-05-31,293,2009-06-30,-1.61249211244479,-4.53112325250125,-2.91863114005645,12.2443603399465
"baseline","AR1","INDPRO",1,2009-06-30,294,2009-07-31,0.232105881807091,13.4723554189485,13.2402495371414,12.3227497705181
"baseline","AR1","INDPRO",1,2009-07-31,295,2009-08-31,4.66191393206411,13.0887373412978,8.42682340923372,12.3658941078628
"baseline","AR1","INDPRO",1,2009-08-31,296,2009-09-30,4.65861445063167,10.5309011609581,5.87228671032642,12.3884296007555
"baseline","AR1","INDPRO",1,2009-09-30,297,2009-10-31,4.07707691882882,3.23019797649664,-0.846878942332184,12.3501290669777
"baseline","AR1","INDPRO",1,2009-10-31,298,2009-11-30,2.24161633565946,5.19447026611424,2.95285393045478,12.3559842960856
"baseline","AR1","INDPRO",1,2009-11-30,299,2009-12-31,2.74437019765608,4.85983201784848,2.1154618201924,12.3282825104282
"baseline","AR1","INDPRO",1,2009-12-31,300,2010-01-31,2.66864310926344,13.0087661748579,10.3401230655945,12.3999656287974
"baseline","AR1","INDPRO",1,2010-01-31,301,2010-02-28,4.76800464107828,4.49513290931556,-0.272871731762719,12.3781717320127
"baseline","AR1","INDPRO",1,2010-02-28,302,2010-03-31,2.61440934839101,8.20003335279083,5.58562400439982,12.3815088965309
"baseline","AR1","INDPRO",1,2010-03-31,303,2010-04-30,3.57365822879703,4.06386744003591,0.490209211238881,12.3816324897936
"baseline","AR1","INDPRO",1,2010-04-30,304,2010-05-31,2.52749015267118,16.1022380195067,13.5747478668356,12.5030287963176
"baseline","AR1","INDPRO",1,2010-05-31,305,2010-06-30,5.64607831238578,2.21700265110307,-3.42907566128271,12.5064466610995
"baseline","AR1","INDPRO",1,2010-06-30,306,2010-07-31,2.09244021776702,4.54781489231877,2.45537467455175,12.4811800799258
"baseline","AR1","INDPRO",1,2010-07-31,307,2010-08-31,2.68906352557171,4.38952271555735,1.70045918998564,12.4822868472987
"baseline","AR1","INDPRO",1,2010-08-31,308,2010-09-30,2.65515748368686,3.53211031904372,0.876952835356868,12.0130832140591
"baseline","AR1","INDPRO",1,2010-09-30,309,2010-10-31,2.44144516959593,-3.40522949411444,-5.84667466371037,11.9402333039818
"baseline","AR1","INDPRO",1,2010-10-31,310,2010-11-30,0.670765150930885,1.04302146313344,0.372256312202558,11.8605563962676
"baseline","AR1","INDPRO",1,2010-11-30,311,2010-12-31,1.79489673037178,11.6853949617337,9.89049823136189,11.9210121956032
"baseline","AR1","INDPRO",1,2010-12-31,312,2011-01-31,4.50674691635836,-2.53002736911476,-7.03677428547312,11.9550065893265
"baseline","AR1","INDPRO",1,2011-01-31,313,2011-02-28,0.921597090596369,-4.77449775472927,-5.69609484532564,11.9739636960201
"baseline","AR1","INDPRO",1,2011-02-28,314,2011-03-31,0.336852516813248,12.4187892861656,12.0819367693523,12.0751225502225
"baseline","AR1","INDPRO",1,2011-03-31,315,2011-04-30,4.62113978134193,-3.8825992582133,-8.50373903955524,12.1244221022
"baseline","AR1","INDPRO",1,2011-04-30,316,2011-05-31,0.624370429935096,1.44642352251907,0.822053092583973,12.1206540807102
"baseline","AR1","INDPRO",1,2011-05-31,317,2011-06-30,1.90922618508902,3.62437795462363,1.7151517695346,12.1219653206562
"baseline","AR1","INDPRO",1,2011-06-30,318,2011-07-31,2.43797926222936,5.89806704080651,3.46008777857715,12.1222680596238
